campaign_id,campaign_name,date_start,date_stop,spend,impressions,reach,clicks,ctr,cpc,cpm,frequency,inline_link_clicks,actions.link_click,actions.page_engagement,actions.post_engagement,actions.video_view,publisher_platform,platform_position,actions.onsite_conversion.messaging_block,actions.onsite_conversion.post_unlike,actions.post_interaction_gross,actions.post_interaction_net,actions.post,actions.onsite_conversion.post_save,actions.onsite_conversion.post_net_save,actions.onsite_conversion.post_net_like,actions.post_reaction,actions.omni_search,actions.offsite_conversion.fb_pixel_search,actions.landing_page_view,actions.add_to_cart,actions.omni_landing_page_view,actions.onsite_web_view_content,actions.onsite_web_add_to_cart,actions.onsite_web_app_view_content,actions.view_content,actions.onsite_web_app_add_to_cart,actions.offsite_search_add_meta_leads,actions.omni_add_to_cart,actions.offsite_content_view_add_meta_leads,actions.onsite_conversion.messaging_conversation_started_7d,actions.search,actions.omni_view_content,actions.offsite_conversion.fb_pixel_view_content,actions.offsite_conversion.fb_pixel_add_to_cart,action_values.onsite_web_app_add_to_cart,action_values.offsite_conversion.fb_pixel_view_content,action_values.omni_view_content,action_values.add_to_cart,action_values.offsite_conversion.fb_pixel_add_to_cart,action_values.view_content,action_values.onsite_web_view_content,action_values.onsite_web_app_view_content,action_values.omni_add_to_cart,action_values.onsite_web_add_to_cart,actions.onsite_conversion.post_unsave,actions.web_in_store_purchase,actions.omni_purchase,actions.omni_initiated_checkout,actions.purchase,actions.offsite_conversion.fb_pixel_add_payment_info,actions.onsite_web_app_purchase,actions.offsite_conversion.fb_pixel_purchase,actions.web_app_in_store_purchase,actions.onsite_web_initiate_checkout,actions.onsite_web_purchase,actions.add_payment_info,actions.offsite_conversion.fb_pixel_initiate_checkout,actions.initiate_checkout,action_values.onsite_web_app_purchase,action_values.onsite_web_initiate_checkout,action_values.add_payment_info,action_values.omni_initiated_checkout,action_values.web_app_in_store_purchase,action_values.onsite_web_purchase,action_values.purchase,action_values.offsite_conversion.fb_pixel_initiate_checkout,action_values.offsite_conversion.fb_pixel_add_payment_info,action_values.offsite_conversion.fb_pixel_purchase,action_values.initiate_checkout,action_values.omni_purchase,action_values.web_in_store_purchase,actions.comment,actions.onsite_conversion.post_net_comment,actions.onsite_conversion.total_messaging_connection,actions.like,actions.onsite_conversion.messaging_user_depth_2_message_send,actions.onsite_conversion.messaging_first_reply,actions.onsite_conversion.messaging_user_depth_3_message_send,actions.onsite_conversion.messaging_user_depth_5_message_send,actions.onsite_conversion.messaging_conversation_replied_7d,adset_id,adset_name,ad_id,ad_name
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,59.047867,302,183,7,2.317881,8.43541,195.522737,1.650273,7,7,14,14,7,facebook,facebook_reels,,,,,,,,,,2,2,7,3,7,10,3,10,10,3,2,3,10,,2,10,10,3,6669,40262,40262,6669,6669,40262,40262,40262,6669,6669,,,,1,,,,,,1,,,1,1,,6002.1,,6002.1,,,,6002.1,,,6002.1,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1.349951,30,15,0,0,,44.998374,2,0,,,,,facebook,facebook_reels_overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,2.039926,18,16,1,5.555556,2.039926,113.329239,1.125,1,1,2,2,1,facebook,facebook_stories,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,4699,4699,,,4699,4699,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,252.640872,604,450,8,1.324503,31.580109,418.279589,1.342222,6,6,22,22,15,facebook,feed,,,1,1,,,,1,1,,,4,,4,4,,4,4,,,,4,,,4,4,,,18796,18796,,,18796,18796,18796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,4.509837,57,45,1,1.754386,4.509837,79.119948,1.266667,1,1,25,25,24,facebook,instream_video,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,4699,4699,,,4699,4699,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.149995,5,2,0,0,,29.998916,2.5,0,,,,,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.679975,34,12,0,0,,19.999277,2.833333,0,,,,,facebook,right_hand_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.249991,8,8,0,0,,31.248871,1,0,,,,,facebook,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,844.789477,2830,2266,69,2.438163,12.243326,298.512183,1.248897,64,64,126,126,51,instagram,feed,,1,11,12,2,3,3,5,6,,,59,6,59,87,6,87,87,6,,6,87,,,87,87,6,12253,318347,318347,12253,12253,318347,318347,318347,12253,12253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1.699939,191,188,0,0,,8.900202,1.015957,0,,21,21,21,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,465.113195,2683,1914,36,1.341782,12.919811,173.355645,1.401776,28,28,62,62,31,instagram,instagram_reels,,1,3,4,,,,2,3,,,24,,24,34,,34,34,,,,34,,,34,34,,,129468,129468,,,129468,129468,129468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0,2,2,0,0,,0,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,295.189334,552,473,21,3.804348,14.056635,534.763287,1.167019,19,19,25,25,6,instagram,instagram_stories,,,,,,,,,,,,14,8,14,25,8,25,25,8,,8,25,,,25,25,8,32009.2,81185,81185,32009.2,32009.2,81185,81185,81185,32009.2,32009.2,,1,1,3,1,1,1,1,1,3,1,1,3,3,800,18252,701,18252,0.08,800,800,18252,701,800,18252,800,800,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,2.469911,658,625,0,0,,3.753664,1.0528,0,,79,79,79,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077980627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.1,1,1,0,0,,100,1,0,,,,,instagram,instagram_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104077990627,First Rain: FL Delhi
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.05,3,3,1,33.333333,0.05,16.666667,1,1,1,4,4,3,audience_network,an_classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1.6,7,5,0,0,,228.571429,1.4,0,,1,1,1,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.99,1,1,0,0,,990,1,0,,,,,facebook,facebook_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,415.03,976,820,27,2.766393,15.371481,425.235656,1.190244,15,15,182,182,166,facebook,feed,,,1,1,,,,1,1,,,5,,5,12,,12,12,,,,12,,,12,12,,,31860,31860,,,31860,31860,31860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.22,10,10,0,0,,22,1,0,,4,4,4,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1026.8,3104,2840,56,1.804124,18.335714,330.798969,1.092958,44,44,765,765,711,instagram,feed,,1,10,11,2,3,3,4,5,,,41,3,41,63,3,63,63,3,,3,63,,,63,63,3,3620,162550,162550,3620,3620,162550,162550,162550,3620,3620,,2,2,4,2,2,2,2,2,4,2,2,4,4,5580,6150,5580,6150,0.56,5580,5580,6150,5580,5580,6150,5580,5580,,,,,,,1,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,25.29,94,85,3,3.191489,8.43,269.042553,1.105882,1,1,9,9,8,instagram,instagram_reels,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,3200,3200,,,3200,3200,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,451.69,1485,1299,35,2.356902,12.905429,304.16835,1.143187,29,29,183,183,154,instagram,instagram_stories,,,,,,,,,,,,26,3,26,37,3,37,37,3,,3,37,,,37,37,3,5450,102830,102830,5450,5450,102830,102830,102830,5450,5450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078010627,First Rain: FL Most Asked Questions
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.26,5,5,0,0,,52,1,0,,,,,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.02,1,1,0,0,,20,1,0,,,,,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,2.78,13,13,0,0,,213.846154,1,0,,2,2,2,instagram,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0,3,3,0,0,,0,1,0,,1,1,1,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,8.24,124,117,1,0.806452,8.24,66.451613,1.059829,1,1,17,17,16,instagram,instagram_reels,,,,,,,,,,,,1,,1,2,,2,2,,,,2,,,2,2,,,2440,2440,,,2440,2440,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.03,2,2,0,0,,15,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.12,1,0,0,0,,120,0,0,,,,,instagram,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0,2,2,0,0,,0,1,0,,1,1,1,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078020627,Ad1: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.66,5,5,0,0,,132,1,0,,1,1,1,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.01,1,1,0,0,,10,1,0,,,,,facebook,facebook_reels_overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.3,3,3,0,0,,100,1,0,,1,1,1,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.06,6,6,0,0,,10,1,0,,2,2,2,instagram,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.01,11,11,0,0,,0.909091,1,0,,2,2,2,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,2.39,73,70,0,0,,32.739726,1.042857,0,,9,9,9,instagram,instagram_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.2,1,1,0,0,,200,1,0,,,,,instagram,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.39,147,142,9,6.122449,0.043333,2.653061,1.035211,9,9,25,25,16,threads,threads_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078030627,Ad3: Love Note Collection
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.26,4,4,0,0,,65,1,0,,,,,facebook,facebook_reels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1.94,9,9,0,0,,215.555556,1,0,,3,3,3,instagram,feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,4.19,21,19,0,0,,199.52381,1.105263,0,,13,13,11,instagram,instagram_reels,,,2,2,,,,1,1,,,,,,1,,1,1,,,,1,,,1,1,,,1490,1490,,,1490,1490,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.85,4,4,0,0,,212.5,1,0,,1,1,1,instagram,instagram_stories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078000627,Lookalike Audience,120243104078040627,Archid Sood: It's Complicated – Copy
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,6.760073,77,24,3,3.896104,2.253358,87.793152,3.208333,3,3,21,21,18,audience_network,an_classic,,,,,,,,,,,,3,,3,5,,5,5,,,,5,,,5,5,,,20686,20686,,,20686,20686,20686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.120001,1,1,0,0,,120.001291,1,0,,,,,facebook,facebook_notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.070001,3,3,0,0,,23.333584,1,0,,,,,facebook,facebook_profile_feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,104.901129,573,349,11,1.919721,9.536466,183.073523,1.641834,9,9,21,21,11,facebook,facebook_reels,,,1,1,,,,1,1,1,1,7,,7,9,,9,9,,1,,9,,1,9,9,,,43471,43471,,,43471,43471,43471,,,,,,1,,,,,,1,,,1,1,,2142,,2142,,,,2142,,,2142,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1.920021,39,18,0,0,,49.231299,2.166667,0,,,,,facebook,facebook_reels_overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,14.020151,36,32,1,2.777778,14.020151,389.448635,1.125,1,1,1,1,,facebook,facebook_stories,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,4699,4699,,,4699,4699,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,381.014099,819,631,19,2.319902,20.053374,465.21868,1.29794,19,19,47,47,28,facebook,feed,,,,,,,,,,,,16,3,16,19,3,19,19,3,,3,19,,,19,19,3,10588,72945,72945,10588,10588,72945,72945,72945,10588,10588,,1,1,1,1,1,1,1,1,1,1,1,1,1,1221,1071,1071,1071,0.12,1221,1221,1071,1071,1221,1071,1221,1221,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,5.55006,60,46,0,0,,92.500995,1.304348,0,,24,24,24,facebook,instream_video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.04,3,3,0,0,,13.333477,1,0,,,,,facebook,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,9.020097,16,7,0,0,,563.756065,2.285714,0,,,,,facebook,right_hand_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.070001,9,9,0,0,,7.777861,1,0,,,,,facebook,search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,1243.713381,3353,2608,86,2.564867,14.461784,370.925554,1.28566,80,80,187,187,101,instagram,feed,,1,6,7,,,,5,6,2,2,75,2,75,110,2,110,110,2,2,2,110,,2,110,110,2,5704.33,447235.5,447235.5,5704.33,5704.33,447235.5,447235.5,447235.5,5704.33,5704.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,3.450037,366,356,0,0,,9.426331,1.02809,0,,41,41,41,instagram,instagram_explore_grid_home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,638.596871,4517,2875,60,1.328315,10.643281,141.376327,1.57113,46,46,92,92,38,instagram,instagram_reels,,,8,8,2,,,6,6,,,43,6,43,67,6,67,67,6,,6,67,,,67,67,6,18095,246865.5,246865.5,18095,18095,246865.5,246865.5,246865.5,18095,18095,,1,1,1,1,1,1,1,1,1,1,1,1,1,3827,3827,3827,3827,0.38,3827,3827,3827,3827,3827,3827,3827,3827,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,0.070001,8,8,0,0,,8.750094,1,0,,,,,instagram,instagram_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,374.814033,929,786,16,1.722282,23.425877,403.459669,1.181934,13,13,24,24,11,instagram,instagram_stories,,,,,,,,,,,,12,1,12,22,1,22,22,1,,1,22,,,22,22,1,5289,83533,83533,5289,5289,83533,83533,83533,5289,5289,,,,2,,1,,,,2,,1,2,2,,4522,2142,4522,,,,4522,2142,,4522,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
120243101620220627,BOFU_Conversion_Prospecting_07/03/26,2026-04-13,2026-04-19,4.240046,477,466,2,0.419287,2.120023,8.888985,1.023605,2,2,53,53,51,threads,threads_feed,,,,,,,,,,,,1,,1,1,,1,1,,,,1,,,1,1,,,4699,4699,,,4699,4699,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120243104078930627,Perfume Enthusiasts,120243104078910627,Cordless Diffuser Carousel
